
1718;01-FEB-23;26509862970;NOK;  ;10007336;CASH ON DELIVERY;3140182;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
48,75;01-FEB-23;2531880042995729;NOK;  ;10007336;CASH ON DELIVERY;3140183;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
435;01-FEB-23;26509862335;NOK;  ;10007336;CASH ON DELIVERY;3140448;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
506;01-FEB-23;26509814344;NOK;  ;10007336;CASH ON DELIVERY;3140455;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
471;01-FEB-23;26509870031;NOK;  ;10007336;CASH ON DELIVERY;3140457;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1250;01-FEB-23;26509858317;NOK;  ;10007336;CASH ON DELIVERY;3140458;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
178,5;01-FEB-23;0035168650212;NOK;  ;10000154;INTRUM AS;3141441;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
352;01-FEB-23;26509870353;NOK;  ;10007336;CASH ON DELIVERY;3140035;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
9937,5;01-FEB-23;058164;NOK;  ;10012481;VARME OG KULDE AS;3141351;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
388,75;01-FEB-23;2569330042980995;NOK;  ;10007336;CASH ON DELIVERY;3140186;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
300;01-FEB-23;26509822669;NOK;  ;10007336;CASH ON DELIVERY;3140226;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
489;01-FEB-23;26509844960;NOK;  ;10007336;CASH ON DELIVERY;3140596;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
3875;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140066;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1029;01-FEB-23;022069200492964;NOK;  ;10007336;CASH ON DELIVERY;3140550;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
436,25;01-FEB-23;11628542;NOK;  ;10007336;CASH ON DELIVERY;3139919;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1425;01-FEB-23;004703801022273;NOK;  ;10007992;ETNE CONTAINERSERVICE AS;3141324;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
447;01-FEB-23;26509856873;NOK;  ;10007336;CASH ON DELIVERY;3139959;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
414;01-FEB-23;26509843939;NOK;  ;10007336;CASH ON DELIVERY;3139961;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
414;01-FEB-23;26509844044;NOK;  ;10007336;CASH ON DELIVERY;3139964;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
350;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140204;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
576;01-FEB-23;26509872730;NOK;  ;10007336;CASH ON DELIVERY;3140470;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1875;01-FEB-23;;NOK;  ;12002660;PRIMA MAT AS;3141449;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
5112,5;01-FEB-23;;NOK;  ;10012494;BALLANGEN NÆRINGSPARK AS;3141462;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
5324;01-FEB-23;025506101854260;NOK;  ;10007336;CASH ON DELIVERY;3139978;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
603;01-FEB-23;26509871294;NOK;  ;10007336;CASH ON DELIVERY;3140164;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
781;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140150;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
9749;01-FEB-23;40794940105240;NOK;  ;10007727;PRØVEN BILUTLEIE AS;3141438;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
7109,79;01-FEB-23;0000714659;NOK;  ;10000367;TECHSTEP NORWAY AS;3141104;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
16125;01-FEB-23;;NOK;  ;12003078;LKM DRIFT AS;3141107;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
489;01-FEB-23;26509857558;NOK;  ;10007336;CASH ON DELIVERY;3139965;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
766;01-FEB-23;26509874959;NOK;  ;10007336;CASH ON DELIVERY;3139968;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
489;01-FEB-23;26509869454;NOK;  ;10007336;CASH ON DELIVERY;3139970;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
435;01-FEB-23;26509847195;NOK;  ;10007336;CASH ON DELIVERY;3139974;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1439;01-FEB-23;26509840992;NOK;  ;10007336;CASH ON DELIVERY;3139976;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1246;01-FEB-23;025514401881744;NOK;  ;10007336;CASH ON DELIVERY;3139980;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
500;01-FEB-23;;NOK;  ;10007650;COOP KVIBY SA;3141328;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
395150;01-FEB-23;1160612111972;NOK;  ;10000369;THERMO KING NORGE AS;3141331;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
6400;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140216;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
2555;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140203;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
489;01-FEB-23;26509844630;NOK;  ;10007336;CASH ON DELIVERY;3140462;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
3241,5;01-FEB-23;;NOK;  ;10010945;ANNIKEN HEEN;3141459;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
436;01-FEB-23;26509868076;NOK;  ;10007336;CASH ON DELIVERY;3139969;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
2118;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140209;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
219;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140218;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
369;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140219;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
4355;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140221;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
3700;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140489;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
439;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140494;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
15625;01-FEB-23;;NOK;  ;10010483;BENSINSTASJON 1 AS;3141463;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
625;01-FEB-23;;NOK;  ;10011337;LINDÅS SENTERBYGG AS;3141467;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1772,5;01-FEB-23;001079000158439;NOK;  ;10014428;OSLO SPEKTRUM ARENA AS;3141469;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
32645,41;01-FEB-23;104082797;NOK;  ;10006866;ADVOKATFIRMAET HAAVIND AS;3141119;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
25925;01-FEB-23;101295939;NOK;  ;10012283;ADVOKATFIRMAET SCHJØDT AS;3141120;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
3643,75;01-FEB-23;1002900837712;NOK;  ;10008519;O BREIVIK EIENDOM AS;3141122;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
1012,5;01-FEB-23;;NOK;  ;10012259;NORD-TRØNDELAG HAVN RØRVIK IKS;3141126;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
627;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3139719;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
21000;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3139724;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
567;01-FEB-23;26509873217;NOK;  ;10007336;CASH ON DELIVERY;3139734;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
18388;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3139983;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
447;01-FEB-23;26509860198;NOK;  ;10007336;CASH ON DELIVERY;3140228;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
644;01-FEB-23;26509845041;NOK;  ;10007336;CASH ON DELIVERY;3140232;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
375;01-FEB-23;26509864760;NOK;  ;10007336;CASH ON DELIVERY;3140234;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
447;01-FEB-23;26509860743;NOK;  ;10007336;CASH ON DELIVERY;3140236;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
281;01-FEB-23;;NOK;  ;10007336;CASH ON DELIVERY;3140495;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
488;01-FEB-23;26509858663;NOK;  ;10007336;CASH ON DELIVERY;3140504;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
312;01-FEB-23;26509865890;NOK;  ;10007336;CASH ON DELIVERY;3140509;1712;Posten Norge AS;60050582992;EFT;Nordea Internal;192800;000000
3808928,75;01-FEB-2
