
766,67,NOK,Posten Norge AS,1712,630000,211100
500,NOK,Posten Norge AS,1712,630000,225700
500,NOK,Posten Norge AS,1712,630000,242900
333,33,NOK,Posten Norge AS,1712,630000,221300
291,73,NOK,Posten Norge AS,1712,630000,204600
279,83,NOK,Posten Norge AS,1712,630000,204500
291,67,NOK,Posten Norge AS,1712,630000,203200
4919,89,NOK,Posten Norge AS,1712,630400,150000
15860,67,NOK,Posten Norge AS,1712,630000,079400
1036,NOK,Posten Norge AS,1712,630000,242000
63904,34,NOK,Posten Norge AS,1712,170500,000000
-20301,44,NOK,Posten Norge AS,1712,170500,000000
1000,NOK,Posten Norge AS,1712,630000,222000
500,NOK,Posten Norge AS,1712,630000,244400
17161,33,NOK,Posten Norge AS,1712,630000,226900
1140,11,NOK,Posten Norge AS,1712,630000,222100
6605,NOK,Posten Norge AS,1712,630400,181300
21297,NOK,Posten Norge AS,1712,630000,181300
142701,25,NOK,Posten Norge AS,1712,170500,000000
-47567,07,NOK,Posten Norge AS,1712,170500,000000
23638,33,NOK,Posten Norge AS,1712,630000,206200
46278,NOK,Posten Norge AS,1712,632200,069100
500,NOK,Posten Norge AS,1712,630000,221100
400,NOK,Posten Norge AS,1712,630000,210600
27988,77,NOK,Posten Norge AS,1712,632200,150800
268240,3,NOK,Posten Norge AS,1712,170500,000000
-89413,44,NOK,Posten Norge AS,1712,170500,000000
2666,67,NOK,Posten Norge AS,1712,632200,225400
1666,67,NOK,Posten Norge AS,1712,632200,074902
833,33,NOK,Posten Norge AS,1712,630000,075700
377931,75,NOK,Posten Norge AS,1712,170500,000000
-125977,25,NOK,Posten Norge AS,1712,170500,000000
1000,NOK,Posten Norge AS,1712,630000,240700
1059,58,NOK,Posten Norge AS,1712,630000,240500
500,NOK,Posten Norge AS,1712,630000,239800
333,33,NOK,Posten Norge AS,1712,630000,197800
5000,NOK,Posten Norge AS,1712,632200,191900
15037,NOK,Posten Norge AS,1712,630000,212300
175669,75,NOK,Posten Norge AS,1712,170500,000000
-58556,6,NOK,Posten Norge AS,1712,170500,000000
416,67,NOK,Posten Norge AS,1712,630000,232200
36056,NOK,Posten Norge AS,1712,630000,228900
500,NOK,Posten Norge AS,1712,630000,228200
6000,NOK,Posten Norge AS,1712,170500,000000
-1000,NOK,Posten Norge AS,1712,170500,000000
500,NOK,Posten Norge AS,1712,630000,169000
4753,6,NOK,Posten Norge AS,1712,630000,156600
1422,4,NOK,Posten Norge AS,1712,636000,156600
1226,4,NOK,Posten Norge AS,1712,634000,156600
29006,16,NOK,Posten Norge AS,1712,630000,157700
812,5,NOK,Posten Norge AS,1712,630000,162400
125,NOK,Posten Norge AS,1712,634000,162400
57090,NOK,Posten Norge AS,1712,630000,176300
6700,NOK,Posten Norge AS,1712,632200,176300
22280,NOK,Posten Norge AS,1712,170500,000000
-7426,67,NOK,Posten Norge AS,1712,170500,000000
7260,NOK,Posten Norge AS,1712,630000,226200
166,67,NOK,Posten Norge AS,1712,632200,226200
17124,NOK,Posten Norge AS,1712,630000,077700
1500,NOK,Posten Norge AS,1712,170500,000000
-500,NOK,Posten Norge AS,1712,170500,000000
500,NOK,Posten Norge AS,1712,630000,194700
4004,NOK,Posten Norge AS,1712,630000,207600
1083,33,NOK,Posten Norge AS,1712,630000,241800
500,NOK,Posten Norge AS,1712,630000,242800
500,NOK,Posten Norge AS,1712,630000,246300
78643,36,NOK,Posten Norge AS,1712,170500,000000
-25714,46,NOK,Posten Norge AS,1712,170500,000000
416,67,NOK,Posten Norge AS,1712,630000,216400
500,NOK,Posten Norge AS,1712,630000,237500
500,NOK,Posten Norge AS,1712,630000,237400
537,6,NOK,Posten Norge AS,1712,630000,237300
22967,4,NOK,Posten Norge AS,1712,630000,171700
2536,NOK,Posten Norge AS,1712,630000,217400
1000,NOK,Posten Norge AS,1712,630000,247100
13608,NOK,Posten Norge AS,1712,170500,000000
-4536,NOK,Posten Norge AS,1712,170500,000000
9800,NOK,Posten Norge AS,1712,630000,077600
26535,NOK,Posten Norge AS,1712,634000,076200
3500,NOK,Posten Norge AS,1712,630000,220400
2500,NOK,Posten Norge AS,1712,632200,207400
13650,NOK,Posten Norge AS,1712,630000,207400
62138,67,NOK,Posten Norge AS,1712,630000,181600
4409,NOK,Posten Norge AS,1712,632200,181600
800,NOK,Posten Norge AS,1712,630000,176900
1400,NOK,Posten Norge AS,1712,630000,106600
3939,NOK,Posten Norge AS,1712,630000,104700
17389,NOK,Posten Norge AS,1712,630000,104100
2014173,NOK,Posten Norge AS,1712,170500,000000
-671391,NOK,Posten Norge AS,1712,170500,000000
671391,NOK,Posten Norge AS,1712,630000,192300
800,NOK,Posten Norge AS,1712,630000,246200
98513,47,NOK,Posten Norge AS,1712,170500,000000
-30104,24,NOK,Posten Norge AS,1712,170500,000000
665,42,NOK,Posten Norge AS,1712,630000,221600
1268,17,NOK,Posten Norge AS,1712,630000,212900
6007,49,NOK,Posten Norge AS,1712,630000,219700
344,84,NOK,Posten Norge AS,1712,632200,208700
16310,NOK,Posten Norge AS,1712,630000,152400
1666,67,NOK,Posten Norge AS,1712,632200,152400
49838,NOK,Posten Norge AS,1712,630000,187000
11482,NOK,Posten Norge AS,1712,632200,187000
810,NOK,Posten Norge AS,1712,630000,099700
62317,NOK,Posten Norge AS,1712,170500,000000
-20772,33,NOK,Posten Norge AS,1712,170500,000000
19772,33,NOK,Posten Norge AS,1712,630000,180100
5203,NOK,Posten Norge AS,1712,632200,168600
2500,NOK,Posten Norge AS,1712,632200,149900
1412,NOK,Posten Norge AS,1712,630000,174200
419818,96,NOK,Posten Norge AS,1712,170500,000000
-139939,65,NOK,Posten Norge AS,1712,170500,000000
154837,65,NOK,Posten Norge AS,1712,630000,117400
500,NOK,Posten Norge AS,1712,630000,243900
500,NOK,Posten Norge AS,1712,630000,238200
89750,NOK,Posten Norge AS,1712,630000,192000
5414,37,NOK,Posten Norge AS,1712,632200,192000
319575,85,NOK,Posten Norge AS,1712,170500,000000
-106525,28,NOK,Posten Norge AS,1712,170500,000000
24551,59,NOK,Posten Norge AS,1712,630000,230300
3603,33,NOK,Posten Norge AS,1712,630000,117900
12047,13,NOK,Posten Norge AS,1712,632200,117900
57460,NOK,Posten Norge AS,1712,630000,241400
1500,NOK,Posten Norge AS,1712,630000,171500
3413,67,NOK,Posten Norge AS,1712,630000,131200
877,NOK,Posten Norge AS,1712,632200,131200
1000,NOK,Posten Norge AS,1712,630000,243100
300,NOK,Posten Norge AS,1712,630000,205200
15778,9,NOK,Posten Norge AS,1712,636000,201100
92388,NOK,Posten Norge AS,1712,170500,000000
-30796,NOK,Posten Norge AS,1712,170500,000000
18081,NOK,Posten Norge AS,1712,630000,243200
250189,NOK,Posten Norge AS,1712,170500,000000
-83396,33,NOK,Posten Norge AS,1712,170500,000000
83396,33,NOK,Posten Norge AS,1712,630000,236700
4062,67,NOK,Posten Norge AS,1712,630000,245200
31422,24,NOK,Posten Norge AS,1712,630000,243500
106454,74,NOK,Posten Norge AS,1712,170500,000000
-35484,91,NOK,Posten Norge AS,1712,170500,000000
2419705,NOK,Posten Norge AS,1712,170500,000000
-806568,34,NOK,Posten Norge AS,1712,170500,000000
777401,67,NOK,Posten Norge AS,1712,630000,125500
170489,NOK,Posten Norge AS,1712,170500,000000
-56829,67,NOK,Posten Norge AS,1712,170500,000000
56829,67,NOK,Posten Norge AS,1712,630000,163300
1412132,5,NOK,Posten Norge AS,1712,170500,000000
-470710,83,NOK,Posten Norge AS,1712,170500,000000
17163,NOK,Posten Norge AS,1712,170500,000000
-5721,NOK,Posten Norge AS,1712,170500,000000
5721,NOK,Posten Norge AS,1712,630000,208200
3417970,NOK,Posten Norge AS,1712,630000,238500
707453,67,NOK,Posten Norge AS,1712,630000,243400
34229,NOK,Posten Norge AS,1712,630400,194200
1263294,92,NOK,Posten Norge AS,1712,170500,000000
-421098,3,NOK,Posten Norge AS,1712,170500,000000
58333,33,NOK,Posten Norge AS,1712,632200,228000
362764,97,NOK,Posten Norge AS,1712,630000,228000
14674822,5,NOK,Posten Norge AS,1712
